Retailer,Invoice Date,Price per Unit,Units Sold,Total Sales,Operating Profit,Month,Day,profit_percentage,Competitor Price,Week,lag_price,lag_avg_price,E_d,Region_Midwest,Region_Northeast,Region_South,Region_Southeast,Region_West,State_Alabama,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Maryland,State_Massachusetts,State_Michigan,State_Mississippi,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Virginia,City_Albuquerque,City_Atlanta,City_Baltimore,City_Billings,City_Birmingham,City_Boise,City_Boston,City_Charleston,City_Charlotte,City_Chicago,City_Dallas,City_Detroit,City_Fargo,City_Hartford,City_Honolulu,City_Houston,City_Jackson,City_Knoxville,City_Miami,City_New York,City_Newark,City_Omaha,City_Orlando,City_Providence,City_Richmond,City_Sioux Falls,Product_Men's Apparel,Product_Men's Athletic Footwear,Product_Men's Street Footwear,Product_Women's Apparel,Product_Women's Athletic Footwear,Product_Women's Street Footwear,Year_2020,Year_2021,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Sales Method_In-store,Sales Method_Online,Sales Method_Outlet
Sports Direct,2021-03-12,55.0,150,8250.0,0.08404850122625344,March,12,35.0,0.29268292682926833,10,36.0,0.46059225512528473,0.8617334679074211,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
Sports Direct,2021-03-12,41.0,45,1845.0,0.0015446922754830243,March,12,4.0,0.29268292682926833,10,55.0,0.46059225512528473,0.8617334679074211,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Sports Direct,2021-03-12,51.0,39,1989.0,0.002296806111210807,March,12,5.0,0.29268292682926833,10,41.0,0.46059225512528473,0.8617334679074211,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
Sports Direct,2021-03-13,50.0,100,5000.0,0.03603343666468449,March,13,25.0,0.4695121951219513,10,51.0,0.46059225512528473,0.862300191955587,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Sports Direct,2021-03-13,36.0,31,1116.0,0.00036242210563724715,March,13,3.0,0.4695121951219513,10,50.0,0.46059225512528473,0.862300191955587,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Sports Direct,2021-03-13,46.0,29,1334.0,0.0009453469810473178,March,13,4.0,0.4695121951219513,10,36.0,0.46059225512528473,0.862300191955587,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
Sports Direct,2021-03-14,30.0,123,3690.0,0.0026266806005650974,March,14,3.0,0.7042682926829269,10,46.0,0.46059225512528473,0.8557433987811184,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Sports Direct,2021-03-14,39.0,95,3705.0,0.003726262231746066,March,14,4.0,0.55,10,30.0,0.46059225512528473,0.8557433987811184,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
Sports Direct,2021-03-14,40.0,350,14000.0,0.12253385831758734,March,14,30.0,0.4817073170731707,10,39.0,0.46059225512528473,0.8557433987811184,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Sports Direct,2021-03-15,43.0,94,4042.0,0.0053067275629635115,March,15,5.0,0.3170731707317073,11,43.0,0.5314025382362513,0.860848937935717,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
Sports Direct,2021-03-15,45.0,375,16875.0,0.1973054092378932,March,15,40.0,0.4817073170731707,11,43.0,0.5314025382362513,0.860848937935717,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Sports Direct,2021-03-16,44.0,60,2640.0,0.001703032030373084,March,16,3.0,0.3795731707317073,11,45.0,0.5314025382362513,0.8606340355012836,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Sports Direct,2021-03-16,61.0,44,2684.0,0.0017417373037906538,March,16,3.0,0.3795731707317073,11,44.0,0.5314025382362513,0.8606340355012836,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
Sports Direct,2021-03-16,65.0,175,11375.0,0.0660886679169643,March,16,20.0,0.3795731707317073,11,61.0,0.5314025382362513,0.8606340355012836,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Sports Direct,2021-03-20,29.0,94,2726.0,0.0017786832465983343,March,20,3.0,0.5457317073170732,11,65.0,0.5314025382362513,0.8605453679730846,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Sports Direct,2021-03-20,37.0,83,3071.0,0.0029826518272994163,March,20,4.0,0.5457317073170732,11,29.0,0.5314025382362513,0.8605453679730846,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
Sports Direct,2021-03-20,40.0,275,11000.0,0.09614389916924411,March,20,30.0,0.5457317073170732,11,37.0,0.5314025382362513,0.8605453679730846,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Sports Direct,2021-03-26,27.0,88,2376.0,0.002167495311383925,March,26,4.0,0.4207317073170732,12,27.0,0.28929384965831434,0.2831079179864535,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Sports Direct,2021-03-26,39.0,69,2691.0,0.003326014517996193,March,26,5.0,0.5748337028824834,12,27.0,0.28929384965831434,0.2831079179864535,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
Sports Direct,2021-03-26,40.0,275,11000.0,0.11227109642656496,March,26,35.0,0.5457317073170732,12,39.0,0.28929384965831434,0.2831079179864535,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
